track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
Rebel Heart,First Aid Kit,0.46299999999999997,0.72,9,-6.3,0,0.0354,0.0109,3.79e-05,0.0908,0.401,116.26100000000001,323.48
Start of Time,Gabrielle Aplin,0.45299999999999996,0.461,0,-9.328,0,0.0329,0.165,0.0,0.109,0.0844,106.84,239.856
Alligator,Of Monsters and Men,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184.027
In Cure,Ed Tullett,0.539,0.369,7,-10.414000000000001,1,0.028999999999999998,0.848,0.00485,0.0862,0.145,120.01899999999999,242.059
Get Me Golden,Terraplane Sun,0.639,0.7440000000000001,4,-4.313,0,0.0431,0.0266,0.0,0.43,0.705,120.96,234.613
Dear Theodosia,Leslie Odom Jr.,0.601,0.222,9,-10.485,1,0.0303,0.9059999999999999,4.11e-05,0.0723,0.271,106.75399999999999,184.004
Sirens,Tom Odell,0.45799999999999996,0.573,10,-8.38,1,0.0303,0.495,3.5799999999999996e-05,0.0974,0.20600000000000002,147.22899999999998,220.373
Somebody to Die For,Hurts,0.426,0.599,11,-7.737,1,0.0282,0.0198,0.0014199999999999998,0.366,0.102,91.995,275.547
Light,Sleeping At Last,0.22399999999999998,0.387,0,-9.022,1,0.0287,0.532,0.00548,0.0689,0.0395,104.566,262.533
If You Wanna Stay,The Griswolds,0.5429999999999999,0.946,5,-3.888,1,0.0391,0.000459,0.000259,0.10800000000000001,0.221,116.515,159.853
Fireworks,First Aid Kit,0.502,0.483,8,-7.172999999999999,1,0.0247,0.597,1.37e-06,0.10800000000000001,0.243,92.579,254.547
Little Talks,Of Monsters and Men,0.445,0.757,1,-5.1770000000000005,1,0.0322,0.0206,0.0,0.146,0.42100000000000004,102.87799999999999,266.6
Don't Close Your Eyes,Sam Tinnesz,0.424,0.611,1,-8.226,1,0.0552,0.047,0.00218,0.10800000000000001,0.11599999999999999,159.83700000000002,290.031
The Devil's Tears,Angus & Julia Stone,0.655,0.312,8,-12.950999999999999,1,0.0267,0.511,0.00116,0.0964,0.183,80.028,282.32
High Hopes,Kodaline,0.488,0.48700000000000004,4,-6.371,1,0.0307,0.5770000000000001,0.0,0.193,0.217,77.344,230.267
Hot Heavy Summer,Ben Howard,0.617,0.248,11,-14.998,1,0.0378,0.7609999999999999,0.599,0.114,0.619,161.903,229.292
Emmylou,First Aid Kit,0.512,0.612,6,-5.831,1,0.0293,0.469,0.000144,0.1,0.371,88.271,258.0
Crystals,Of Monsters and Men,0.581,0.75,0,-7.211,1,0.0304,0.0020800000000000003,0.000442,0.109,0.325,132.195,243.52
Rainbow Connection,Sleeping At Last,0.513,0.183,2,-10.249,1,0.0407,0.966,0.0,0.327,0.266,107.18,192.571
Postcard,First Aid Kit,0.623,0.45299999999999996,9,-6.492999999999999,1,0.0251,0.237,0.0,0.0994,0.313,116.025,226.773
Off My Mind,Proper Youth,0.41600000000000004,0.9079999999999999,9,-5.048,1,0.0408,0.00924,0.168,0.215,0.732,92.56299999999999,145.893
Smile,Mikky Ekko,0.327,0.628,10,-7.7139999999999995,1,0.0626,0.114,0.0,0.12300000000000001,0.255,150.918,207.253
Losing Your Memory,Ryan Star,0.258,0.36700000000000005,8,-10.462,1,0.0324,0.5589999999999999,0.0,0.113,0.353,115.31200000000001,285.76
