track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
Lemon,Kenshi Yonezu,0.5329999999999999,0.6609999999999999,11,-4.9239999999999995,1,0.0268,0.366,0.0,0.354,0.446,86.978,256.107
マリーゴールド,Aimyon,0.545,0.745,2,-3.0980000000000003,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,306.627
Pretender,Official HIGE DANdism,0.526,0.86,8,-3.37,1,0.027000000000000003,0.0406,0.0,0.129,0.40299999999999997,91.955,326.44
白日,King Gnu,0.606,0.9009999999999999,1,-2.552,1,0.11,0.67,0.0,0.289,0.748,93.012,274.913
Uma to Shika,Kenshi Yonezu,0.655,0.465,3,-6.372000000000001,1,0.0252,0.149,0.0,0.23600000000000002,0.667,91.022,265.933
まちがいさがし,Masaki Suda,0.555,0.653,2,-5.57,1,0.0402,0.49700000000000005,0.0,0.385,0.434,77.973,221.147
パプリカ,Foorin,0.746,0.773,11,-5.04,1,0.0442,0.13699999999999998,0.0,0.7709999999999999,0.733,100.993,208.347
今夜このまま,Aimyon,0.441,0.852,1,-3.595,1,0.0383,0.0254,0.0,0.0862,0.64,104.855,238.093
U.S.A.,DA PUMP,0.653,0.992,7,-0.877,1,0.0587,0.0171,0.0,0.221,0.9209999999999999,139.542,238.493
宿命,Official HIGE DANdism,0.596,0.596,5,-5.62,1,0.0323,0.0155,0.0,0.10400000000000001,0.508,82.04899999999999,281.067
君はロックを聴かない,Aimyon,0.524,0.687,7,-4.039,1,0.0267,0.00135,0.0,0.16899999999999998,0.619,99.919,246.307
Flamingo,Kenshi Yonezu,0.769,0.6579999999999999,7,-6.455,1,0.0524,0.128,0.0,0.0984,0.9209999999999999,114.05,195.293
ハルノヒ,Aimyon,0.591,0.6729999999999999,9,-2.445,1,0.0294,0.263,0.0,0.109,0.525,106.956,326.867
黒い羊,Keyakizaka46,0.508,0.943,4,-2.8689999999999998,1,0.0872,0.557,0.0,0.5660000000000001,0.39899999999999997,102.94,307.6
Sing Out!,Nogizaka46,0.521,0.821,11,-4.516,1,0.0362,0.491,2.49e-06,0.326,0.706,90.00200000000001,325.56
ノーダウト,Official HIGE DANdism,0.5670000000000001,0.937,2,-3.194,1,0.0705,0.0763,0.0,0.326,0.787,149.92,201.867
Lights,BTS,0.625,0.6629999999999999,5,-5.115,1,0.0302,0.11199999999999999,0.0,0.105,0.39799999999999996,98.99799999999999,292.773
夜明けまで強がらなくてもいい,Nogizaka46,0.41600000000000004,0.855,11,-2.476,1,0.0456,0.18600000000000003,0.0,0.257,0.628,133.885,260.56
キュン,Hinatazaka46,0.573,0.961,1,-1.1059999999999999,0,0.1,0.6729999999999999,0.0,0.337,0.606,128.815,300.573
打上花火,DAOKO,0.635,0.667,6,-5.392,1,0.0253,0.207,0.0,0.10800000000000001,0.261,96.00299999999999,289.335
さよならエレジー,Masaki Suda,0.46399999999999997,0.938,1,-2.633,1,0.052000000000000005,0.00403,0.0,0.152,0.624,154.96200000000002,258.88
愛を伝えたいだとか,Aimyon,0.6729999999999999,0.85,2,-5.021,1,0.0337,0.0345,1.1400000000000001e-05,0.0943,0.7929999999999999,100.008,235.241
帰り道は遠回りしたくなる,Nogizaka46,0.51,0.857,1,-2.716,1,0.0404,0.461,0.0,0.0793,0.684,138.064,269.707
Wasted Nights,ONE OK ROCK,0.569,0.8240000000000001,5,-5.287000000000001,1,0.040999999999999995,0.0175,0.0,0.0727,0.385,125.053,224.773
紅蓮華,LiSA,0.545,0.9790000000000001,4,-2.8,0,0.153,0.00339,0.000118,0.0775,0.309,135.002,238.587
Shape of You,Ed Sheeran,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,233.713
Breakthrough,TWICE,0.868,0.728,6,-3.338,0,0.11,0.0439,0.0,0.0975,0.616,112.006,217.651
Spirits of the Sea,Kenshi Yonezu,0.511,0.387,9,-10.435,1,0.0423,0.72,1.0199999999999999e-05,0.156,0.145,89.906,234.184
アイノカタチ feat.HIDE(GReeeeN),MISIA,0.5489999999999999,0.65,6,-6.086,1,0.0261,0.0215,0.0,0.132,0.293,90.037,266.333
イエスタデイ,Official HIGE DANdism,0.541,0.8,6,-3.687,1,0.0382,0.0442,0.0,0.39799999999999996,0.56,129.939,299.164
ドレミソラシド,Hinatazaka46,0.7020000000000001,0.972,5,-1.8119999999999998,0,0.094,0.6859999999999999,0.0,0.368,0.7390000000000001,133.034,305.853
FANCY,TWICE,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,213.886
YES or YES,TWICE,0.7020000000000001,0.9129999999999999,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237.685
Brave,ARASHI,0.511,0.93,0,-2.138,1,0.0545,0.0431,0.0,0.32299999999999995,0.6779999999999999,96.04799999999999,273.225
Stand Out Fit In,ONE OK ROCK,0.622,0.8540000000000001,11,-5.289,1,0.04,0.0255,0.0,0.16,0.26,126.031,214.435
高嶺の花子さん,back number,0.511,0.899,9,-3.045,1,0.0891,0.0736,0.0,0.0907,0.396,137.95,294.547
HAPPY HAPPY,TWICE,0.609,0.932,10,-1.5619999999999998,1,0.145,0.17300000000000001,0.0009460000000000001,0.396,0.755,179.995,206.974
青と夏,Mrs. GREEN APPLE,0.31,0.887,4,-1.6540000000000001,1,0.0463,0.0018399999999999998,0.0,0.29100000000000004,0.745,184.91,270.507
Loser,Kenshi Yonezu,0.679,0.9309999999999999,1,-3.739,0,0.0474,0.00463,0.0,0.0652,0.9620000000000001,121.007,243.813
ワタリドリ,[Alexandros],0.45399999999999996,0.966,9,-3.423,1,0.156,0.00233,0.0,0.24600000000000002,0.409,134.99,251.76
