track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
Nevermind,Dennis Lloyd,0.42100000000000004,0.47200000000000003,10,-7.414,0,0.102,0.33299999999999996,0.0,0.11699999999999999,0.528,85.054,150.471
Candy Paint,Post Malone,0.672,0.684,4,-5.468,1,0.158,0.604,0.0,0.081,0.428,180.00799999999998,229.053
Wolves,Selena Gomez,0.715,0.802,11,-4.647,0,0.0394,0.139,0.0,0.177,0.327,124.98899999999999,197.993
Mine,Bazzi,0.716,0.805,4,-3.839,1,0.0856,0.013999999999999999,3.1e-06,0.29100000000000004,0.7190000000000001,142.886,133.995
SICKO MODE,Travis Scott,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,312.82
HUMBLE.,Kendrick Lamar,0.905,0.596,1,-7.496,0,0.11800000000000001,0.000339,2.05e-05,0.0897,0.42200000000000004,149.996,177.604
Thunder,Imagine Dragons,0.601,0.8340000000000001,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.87900000000002,187.761
Promises (with Sam Smith),Calvin Harris,0.7809999999999999,0.768,11,-5.9910000000000005,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213.309
Fire,Peking Duk,0.679,0.69,1,-2.7439999999999998,0,0.054000000000000006,0.0257,8.92e-06,0.07,0.648,99.949,226.35
Shallow,Lady Gaga,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.79899999999999,215.733
New Rules,Dua Lipa,0.762,0.7,9,-6.021,0,0.0694,0.0026100000000000003,1.56e-05,0.153,0.608,116.073,209.32
Young Dumb & Broke,Khalid,0.7979999999999999,0.539,1,-6.351,1,0.0421,0.19899999999999998,1.66e-05,0.165,0.39399999999999996,136.94899999999998,202.547
Healing Hands,Conrad Sewell,0.672,0.764,0,-5.067,1,0.0678,0.127,0.0,0.0735,0.43799999999999994,105.00399999999999,250.821
Freaky Friday (feat. Chris Brown),Lil Dicky,0.755,0.599,8,-5.042,1,0.22399999999999998,0.147,0.0,0.109,0.755,133.123,216.632
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,0.601,0.7240000000000001,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207.905
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,0.659,0.7170000000000001,8,-4.202,1,0.0581,0.0393,0.0,0.0769,0.71,103.036,174.8
"thank u, next",Ariana Grande,0.7240000000000001,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,207.333
Call Out My Name,The Weeknd,0.449,0.599,1,-4.8919999999999995,1,0.0369,0.21100000000000002,0.0,0.327,0.165,134.144,228.373
Ocean (feat. Khalid),Martin Garrix,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216.42
I Miss You (feat. Julia Michaels) - Cahill Remix,Clean Bandit,0.7240000000000001,0.9,0,-2.909,0,0.0733,0.0892,0.0,0.0806,0.523,125.057,188.643
Jackie Chan,Tiësto,0.747,0.8340000000000001,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215.76
